child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence,,child,rand,childinitial,rand,
isadora,486,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-PAST you and Daddy go,play,8,isadora486,,patricia506,4,p,0.569279204,4
isadora,487,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you tell me the story,play,7,isadora487,,patricia507,1,p,0.346216704,1
isadora,488,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what the name of the book be-3S,play,1,isadora488,,patricia510,2,p,0.569360057,2
isadora,496,pay,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not pay any attention,play,4,isadora496,,patricia511,0,p,0.80724258,0
isadora,497,look,TRUE,FALSE,FALSE,at,picture,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at the picture-PL,play,1,isadora497,,patricia518,2,p,0.05324335,2
isadora,498,miss,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you miss-PAST this picture over here,play,3,isadora498,,patricia520,2,p,0.697280036,2
isadora,501,tell,TRUE,FALSE,TRUE,about,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but tell me about it,play,4,isadora501,,patricia523,7,p,0.02304356,7
isadora,502,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be go-PRESP~to tell me a story,play,5,isadora502,,patricia524,0,p,0.563732959,0
isadora,503,tell,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,NONE,tell me what she~be do-PRESP,play,6,isadora503,,patricia527,3,p,0.99981811,3
isadora,508,turn,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pick,she turn-PAST around to pick a flower,play,1,isadora508,,patricia528,9,p,0.370624921,9
isadora,508,pick,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she turn-PAST around to pick a flower,play,1,isadora508,,patricia537,5,p,0.989168603,5
isadora,509,happen,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what happen-PAST,play,0,isadora509,,patricia545,2,p,0.613173509,2
isadora,510,happen,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what happen-PAST,play,6,isadora510,,patricia551,7,p,0.08230435,7
isadora,512,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-3S he run-PRESP away like Rover do-3S sometimes,play,7,isadora512,,patricia557,6,p,0.45186264,6
isadora,514,happen,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what happen-PAST here,play,4,isadora514,,patricia568,3,p,0.587613125,3
isadora,515,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she look-3S,play,9,isadora515,,patricia572,4,p,0.638528496,4
isadora,516,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she say-3S,play,4,isadora516,,patricia573,4,p,0.057765474,4
isadora,519,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-PAST he go,play,1,isadora519,,patricia586,0,p,0.261136559,0
isadora,521,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look,play,8,isadora521,,patricia591,5,p,0.657548577,5
isadora,523,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but she can~not see him,play,5,isadora523,,patricia593,1,p,0.12129025,1
isadora,525,go,TRUE,TRUE,FALSE,to,police,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she go-3S up to the police,play,6,isadora525,,patricia595,7,p,0.379280389,7
isadora,526,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have you see-PASTP my kitty,play,6,isadora526,,patricia600,7,p,0.086079226,7
isadora,527,remind,TRUE,TRUE,TRUE,of,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-3S this book remind you of,play,8,isadora527,,patricia601,2,p,0.554470639,2
isadora,530,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but that book do-3S~not have any word-PL,play,5,isadora530,,patricia603,9,p,0.354744821,9
isadora,531,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know,play,5,isadora531,,patricia606,0,p,0.162210358,0
isadora,533,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we have-PAST a book,play,0,isadora533,,patricia608,6,p,0.892801855,6
isadora,534,get,FALSE,FALSE,FALSE,inside,zoo,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,about a puppy that get-PAST away inside a zoo,play,5,isadora534,,patricia617,5,p,0.29056974,5
isadora,535,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they could~not find him,play,8,isadora535,,patricia621,7,p,0.932882773,7
isadora,536,go,TRUE,TRUE,FALSE,over,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they go-PAST all over the zoo look-PRESP for him but let~us look at these picture-PL and see what~be go-PRESP on,play,4,isadora536,,patricia622,3,p,0.26690617,3
isadora,536,look,FALSE,FALSE,FALSE,at,picture,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they go-PAST all over the zoo look-PRESP for him but let~us look at these picture-PL and see what~be go-PRESP on,play,4,isadora536,,patricia624,2,p,0.522149432,2
isadora,536,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,and they go-PAST all over the zoo look-PRESP for him but let~us look at these picture-PL and see what~be go-PRESP on,play,4,isadora536,,patricia630,8,p,0.518317316,8
isadora,542,look,TRUE,FALSE,FALSE,at,boot,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at the cow boot-3S,play,3,isadora542,,patricia631,4,p,0.346679637,4
isadora,542,boot,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at the cow boot-3S,play,3,isadora542,,patricia632,7,p,0.054399238,7
isadora,544,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,tire,and the kitty~be go-PRESP~to go hide inside that tire,play,5,isadora544,,patricia636,7,p,0.566389335,7
isadora,544,tire,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the kitty~be go-PRESP~to go hide inside that tire,play,5,isadora544,,susan0,4,s,0.814429703,4
isadora,546,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look,play,8,isadora546,,susan1,7,s,0.835444133,7
isadora,550,come,TRUE,TRUE,FALSE,out,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then he come-3S out the other end,play,1,isadora550,,susan6,2,s,0.426754969,2
isadora,552,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they do~not see him,play,0,isadora552,,susan16,7,s,0.068736898,7
isadora,554,run,TRUE,TRUE,FALSE,up,hill,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he run-3S up that hill,play,2,isadora554,,susan19,6,s,0.50169675,6
isadora,555,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they still can~not find him,play,2,isadora555,,susan24,3,s,0.846503188,3
isadora,556,turn,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not turn so fast Izzy,play,5,isadora556,,susan31,8,s,0.523276568,8
isadora,557,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look,play,7,isadora557,,susan33,8,s,0.017407605,8
isadora,558,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they all come out,play,1,isadora558,,susan48,6,s,0.77561786,6
isadora,559,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,NONE,and you know what he~be go-PRESP do,play,6,isadora559,,susan52,3,s,0.757015146,3
isadora,559,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you know what he~be go-PRESP do,play,6,isadora559,,susan64,5,s,0.092474216,5
isadora,560,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be go-PRESP~to go back inside the pipe and run to the other end,play,2,isadora560,,susan69,4,s,0.318069045,4
isadora,560,run,FALSE,FALSE,FALSE,to,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be go-PRESP~to go back inside the pipe and run to the other end,play,2,isadora560,,susan85,7,s,0.021001601,7
isadora,561,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and now they~be go-PRESP~to go back inside too and look for him,play,1,isadora561,,susan90,1,s,0.077892277,1
isadora,561,look,FALSE,FALSE,FALSE,for,him,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and now they~be go-PRESP~to go back inside too and look for him,play,1,isadora561,,susan95,5,s,0.871559758,5
isadora,562,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do you think happen-PASTP,play,0,isadora562,,susan96,9,s,0.983197087,9
isadora,563,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,who find-PAST the kitty,play,4,isadora563,,susan101,9,s,0.289515736,9
isadora,565,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do-3S the lady,play,8,isadora565,,susan102,9,s,0.03078316,9
isadora,569,look,TRUE,FALSE,FALSE,at,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at the kitty on on the top of the police~s head,play,3,isadora569,,susan107,3,s,0.836643264,3
isadora,570,run,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he~be try-PRESP to run away again,play,4,isadora570,,susan112,9,s,0.424453764,9
isadora,572,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-3S he look like in that tree,play,8,isadora572,,susan114,2,s,0.256634489,2
isadora,574,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-3S~not he look like a monkey,play,8,isadora574,,susan117,7,s,0.743055806,7
isadora,576,look,TRUE,FALSE,FALSE,at,him,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look at him upside down and swing-PRESP like monkey-PL swing,play,9,isadora576,,susan122,8,s,0.217224652,8
isadora,578,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play,2,isadora578,,susan133,4,s,0.944900482,4
isadora,579,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what,play,7,isadora579,,susan140,7,s,0.010813364,7
isadora,580,go,TRUE,FALSE,FALSE,on,cause,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us go on the floor cause that book keep-3S slide-PRESP,play,0,isadora580,,susan142,4,s,0.620457908,4
isadora,580,keep,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us go on the floor cause that book keep-3S slide-PRESP,play,0,isadora580,,susan145,3,s,0.979638121,3
isadora,581,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,see,I want~to see what happen-3S at the end,play,8,isadora581,,susan150,7,s,0.688228143,7
isadora,581,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,happen,I want~to see what happen-3S at the end,play,8,isadora581,,susan153,8,s,0.321664143,8
isadora,581,happen,FALSE,TRUE,FALSE,at,end,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I want~to see what happen-3S at the end,play,8,isadora581,,susan158,7,s,0.019431785,7
isadora,582,come,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come on,play,7,isadora582,,susan161,9,s,0.520260012,9
isadora,583,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come sit down here with Mommy,play,8,isadora583,,susan164,4,s,0.535837652,4
isadora,583,sit,TRUE,FALSE,FALSE,with,mommy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come sit down here with Mommy,play,8,isadora583,,susan166,2,s,0.409423785,2
isadora,585,do,TRUE,TRUE,FALSE,for,a,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we can~not do that for a few more minute-PL,play,6,isadora585,,susan168,2,s,0.904693299,2
isadora,587,sit,FALSE,FALSE,FALSE,with,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to sit with me,play,4,isadora587,,susan169,7,s,0.523281919,7
isadora,590,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us go back this way,play,5,isadora590,,susan214,5,s,0.856416988,5
isadora,591,look,TRUE,FALSE,FALSE,at,kitty,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so look at the the kitty,play,5,isadora591,,susan225,6,s,0.571033816,6
isadora,595,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we have_to finish this book,play,2,isadora595,,susan226,3,s,0.723208901,3
isadora,598,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you know what,play,3,isadora598,,susan233,5,s,0.589710229,5
isadora,599,get,TRUE,TRUE,FALSE,in,carriage,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if you get-PAST in Rachel~s carriage you~genmod look like that because you~genmod be too what,play,9,isadora599,,susan245,9,s,0.130837374,9
isadora,602,look,TRUE,FALSE,FALSE,at,boy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look at the little boy,play,0,isadora602,,susan247,5,s,0.566544332,5
isadora,605,wonder,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I wonder if that~be the lady~s little boy,play,4,isadora605,,susan252,0,s,0.771157143,0
isadora,606,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play,1,isadora606,,susan255,3,s,0.008492295,3
isadora,609,miss,TRUE,TRUE,FALSE,in,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST we miss something in here,play,1,isadora609,,susan258,1,s,0.451209994,1
isadora,611,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you think,play,6,isadora611,,susan263,0,s,0.624996362,0
isadora,612,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think that~be lemonade in there for everybody,play,0,isadora612,,susan267,0,s,0.844091927,0
isadora,613,have,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go-PRESP~to have a little party cause they find-PAST the kitty,play,2,isadora613,,susan279,5,s,0.477166026,5
isadora,613,find,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go-PRESP~to have a little party cause they find-PAST the kitty,play,2,isadora613,,susan291,9,s,0.041988339,9
isadora,618,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come sit down for a minute,play,0,isadora618,,susan302,0,s,0.541147076,0
isadora,618,sit,TRUE,FALSE,FALSE,for,minute,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come sit down for a minute,play,0,isadora618,,susan333,5,s,0.608697398,5
isadora,619,let,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,finish,let-ZERO me finish this,play,5,isadora619,,susan334,3,s,0.119179988,3
isadora,619,finish,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me finish this,play,5,isadora619,,susan336,8,s,0.972330677,8
isadora,620,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,who do you think this boy,play,9,isadora620,,susan342,1,s,0.138905525,1
isadora,623,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,who have-3S a red tricycle,play,4,isadora623,,susan361,6,s,0.044072012,6
isadora,626,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think it~be the little boy~s,play,0,isadora626,,susan387,7,s,0.512377128,7
isadora,629,miss,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we miss-PAST this whole part here Iz cause you be-PAST turn-PRESP the page-PL so fast,play,3,isadora629,,susan394,9,s,0.529905303,9
isadora,633,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be go-PRESP~to get the police and say,play,1,isadora633,,susan397,5,s,0.686989713,5
isadora,633,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be go-PRESP~to get the police and say,play,1,isadora633,,susan406,6,s,0.511869947,6
isadora,634,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come help me find my kitty cat,play,2,isadora634,,susan409,9,s,0.327823035,9
isadora,634,help,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,find,come help me find my kitty cat,play,2,isadora634,,susan414,6,s,0.962865396,6
isadora,634,find,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come help me find my kitty cat,play,2,isadora634,,susan418,1,s,0.700883122,1
isadora,637,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do you know,play,1,isadora637,,susan420,5,s,0.832836451,5
isadora,638,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what that be-3S,play,7,isadora638,,susan430,1,s,0.614871626,1
isadora,645,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,you want~to do that for a minute,play,0,isadora645,,susan432,2,s,0.834361628,2
isadora,645,do,FALSE,FALSE,FALSE,for,minute,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want~to do that for a minute,play,0,isadora645,,susan438,0,s,0.072568334,0
isadora,646,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh look what you have,play,0,isadora646,,susan445,7,s,0.575652043,7
isadora,647,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you say,play,3,isadora647,,susan447,6,s,0.203980689,6
isadora,648,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you say,play,3,isadora648,,susan449,0,s,0.957042315,0
isadora,649,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,work,you know how it work-3S,play,7,isadora649,,susan450,2,s,0.931623581,2
isadora,649,work,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know how it work-3S,play,7,isadora649,,susan456,1,s,0.731264307,1
isadora,651,push,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you push it up and down fast,play,4,isadora651,,susan457,8,s,0.896728583,8
isadora,652,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,play,6,isadora652,,susan464,6,s,0.955191724,6
isadora,653,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see the spark-PL,play,1,isadora653,,susan470,5,s,0.53880779,5
isadora,658,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you say,play,8,isadora658,,susan472,4,s,0.96916068,4
isadora,660,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,play,do you want~to play with the store for a few minute-PL,play,4,isadora660,,susan487,9,s,0.984521445,9
isadora,660,play,FALSE,FALSE,FALSE,with,store,for,a,NONE,NONE,NONE,NONE,FALSE,NONE,do you want~to play with the store for a few minute-PL,play,4,isadora660,,susan488,5,s,0.763442505,5
john,1,look,FALSE,FALSE,FALSE,for,a,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us look around for a minute and then you know what we have_to do,play,9,john1,,susan489,2,s,0.109507527,2
john,1,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,do,let~us look around for a minute and then you know what we have_to do,play,9,john1,,susan493,0,s,0.868792647,0
john,1,do,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us look around for a minute and then you know what we have_to do,play,9,john1,,susan494,5,s,0.825678347,5
john,2,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,spend,they want us to spend most of the time in this corner,play,0,john2,,susan496,2,s,0.695106898,2
john,2,spend,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they want us to spend most of the time in this corner,play,0,john2,,susan499,7,s,0.034874193,7
john,3,know,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,know why,play,5,john3,,susan511,3,s,0.601404586,3
john,6,hear,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they can hear and see if we stay around here,play,2,john6,,susan513,1,s,0.056797159,1
john,6,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they can hear and see if we stay around here,play,2,john6,,susan517,1,s,0.673530852,1
john,6,stay,FALSE,TRUE,FALSE,around,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they can hear and see if we stay around here,play,2,john6,,susan518,0,s,0.528026561,0
john,8,hear,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you hear the three thing-PL that Sandy say-PAST to us,play,5,john8,,susan519,9,s,0.148150673,9
john,8,say,FALSE,TRUE,FALSE,to,us,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you hear the three thing-PL that Sandy say-PAST to us,play,5,john8,,susan529,2,s,0.850617858,2
john,10,show,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will show you the thing-PL,play,7,john10,,susan531,9,s,0.175658588,9
john,11,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we can do this book,play,1,john11,,susan532,1,s,0.431472767,1
john,12,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,you want~to do the car first,play,7,john12,,susan533,8,s,0.872373992,8
john,12,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want~to do the car first,play,7,john12,,susan536,5,s,0.029335113,5
john,14,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,TRUE,see,let~us take the car over here where they can see,play,4,john14,,susan547,6,s,0.795566807,6
john,14,see,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the car over here where they can see,play,4,john14,,susan550,4,s,0.807813341,4
john,15,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yeah that~be the same one that we have,play,9,john15,,susan556,2,s,0.961374461,2
john,17,remember,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,do,well remember what we do at home with it,play,0,john17,,susan559,4,s,0.202454687,4
john,17,do,FALSE,TRUE,TRUE,at,home,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well remember what we do at home with it,play,0,john17,,susan561,2,s,0.422890507,2
john,19,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you find-PAST the screw,play,9,john19,,susan565,7,s,0.670838805,7
john,21,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not even remember that,play,5,john21,,susan568,8,s,0.352363359,8
john,23,remember,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,I remember it be-3S a green screw,play,6,john23,,susan574,7,s,0.597546596,7
john,24,guess,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh and guess what,play,8,john24,,susan582,7,s,0.910806646,7
john,27,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know these thing-PL on ours,play,8,john27,,susan586,8,s,0.082722866,8
