child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],verb,sent,subcorp
olivia,0,0,0,0,0,0,0,1,run,and he run-3S up a tree,5
olivia,0,0,0,0,0,0,0,0,say,and the police say-3S,5
olivia,0,0,0,0,0,0,1,0,catch,I~be go-PRESP to catch you this time for sure,7
olivia,0,0,0,0,0,0,0,0,go,so he go-3S,7
olivia,0,0,0,0,0,0,0,0,go,so he go-PAST out,6
olivia,0,0,0,0,0,0,1,0,catch,you~be not go-PRESP to catch me,4
olivia,0,0,0,0,0,0,1,0,say,say-3S the kitty,1
olivia,0,0,0,0,0,0,0,1,look,look at the kitty up in the tree,0
olivia,0,0,0,0,0,0,0,0,bet,I bet-ZERO bet-ZERO you he can~not catch him,1
olivia,0,1,1,1,0,0,1,0,bet,I bet-ZERO bet-ZERO you he can~not catch him,1
olivia,0,0,0,0,0,0,1,0,catch,I bet-ZERO bet-ZERO you he can~not catch him,1
olivia,0,0,0,0,0,0,0,1,look,look at the mommy,4
olivia,0,0,0,0,0,0,0,0,say,she~genmod say,8
olivia,0,0,0,0,0,0,0,0,have,I~have I do~not have a kitty anymore,2
olivia,0,0,0,0,0,0,1,0,put,and he put-3S out his hand-PL,6
olivia,0,0,0,0,0,0,1,0,get,get-PAST you,9
olivia,0,0,0,0,0,0,0,0,do,naughty boy-PL do that,9
olivia,0,1,1,1,0,0,0,0,look,look what she say-PAST,1
olivia,0,0,0,0,0,0,1,0,say,look what she say-PAST,1
olivia,0,0,0,0,0,0,1,0,get,I~be so happy that you get-PAST my kitty back,5
olivia,0,0,0,0,0,0,0,0,see,you see,2
olivia,0,0,0,0,0,0,1,0,see,see her say-PRESP that,8
olivia,0,0,0,0,0,0,0,0,break,just as he be-PAST bring-PRESP the kitty down to the mommy do-PAST~not the branch break,4
olivia,0,0,0,0,0,0,0,0,fall,and down fall-PAST the kitty and the police,1
olivia,0,0,0,0,0,0,0,1,fall,do-PAST he fall on top of the little boy,7
olivia,0,0,0,0,0,0,0,1,fall,the kitty fall-PAST into the mommy~s arm-PL,5
olivia,0,1,0,0,1,0,0,0,have,so they have-PAST to put-ZERO the little boy into the stroll-dv and wheel him home,0
olivia,0,0,0,0,0,0,1,1,put,so they have-PAST to put-ZERO the little boy into the stroll-dv and wheel him home,0
olivia,0,0,0,0,0,0,1,0,wheel,so they have-PAST to put-ZERO the little boy into the stroll-dv and wheel him home,0
olivia,0,0,0,0,0,0,0,1,look,and look at the kitty,4
olivia,0,1,0,0,0,0,1,0,let,let-ZERO me see,5
olivia,0,0,0,0,0,0,0,0,see,let-ZERO me see,5
olivia,0,1,0,0,0,0,1,0,let,let-ZERO me see,9
olivia,0,0,0,0,0,0,0,0,see,let-ZERO me see,9
olivia,0,1,0,0,1,0,0,0,have,they have-PAST to bring the little boy to the hospital because he get-PAST hurt-PASTP,7
olivia,0,0,0,0,0,0,1,0,bring,they have-PAST to bring the little boy to the hospital because he get-PAST hurt-PASTP,7
olivia,0,0,0,0,0,0,0,0,hurt,all hurt-ZERO,9
olivia,0,0,0,0,0,0,1,1,bring,and bring-PAST them along to the hospital,1
olivia,0,1,1,1,0,0,0,0,say,and kit-dn say-PAST he~genmod come along too because,9
olivia,0,0,0,0,0,0,0,0,come,and kit-dn say-PAST he~genmod come along too because,9
olivia,0,0,0,0,0,0,1,0,tell,I~will tell you what,0
olivia,0,0,0,0,0,0,0,1,set,why do~not we set-ZERO up a shop,4
olivia,0,0,0,0,0,0,1,0,have,what do we have,4
olivia,0,0,0,0,0,0,1,0,tell,I~will tell you what,7
olivia,0,0,0,0,0,0,0,0,put,why do~not you put-ZERO that there,2
olivia,0,0,0,0,0,0,1,1,move,and you move all these thing-PL in the store,9
olivia,0,0,0,0,0,0,0,0,come,and I~will come over,6
olivia,0,0,0,0,0,0,1,1,ask,and I~will and ask you for some grocery-PL,9
olivia,0,0,0,0,0,0,1,1,get,and you hafta get them for me now,4
olivia,0,0,0,0,0,0,0,0,ask,I~will ask hafta ask you for them first,7
olivia,0,0,0,0,0,0,1,1,ask,I~will ask hafta ask you for them first,7
olivia,0,0,0,0,0,0,1,0,excuse,excuse me,5
olivia,0,0,0,0,0,0,1,0,have,can I have some grocery-PL please,7
olivia,0,0,0,0,0,0,0,0,like,I~genmod like some corn flake-3S,3
olivia,0,0,0,0,0,0,0,0,flake,I~genmod like some corn flake-3S,3
olivia,0,0,0,0,0,0,0,0,flake,I~genmod like a box of corn flake-3S,2
olivia,0,0,0,0,0,0,0,0,bag,tea bag-3S,7
olivia,0,0,0,0,0,0,0,0,bag,tea bag-3S,8
olivia,0,0,0,0,0,0,0,0,like,and I~genmod like some,0
olivia,0,1,0,0,0,0,1,0,let,let-ZERO me see some sugar,2
olivia,0,0,0,0,0,0,1,0,see,let-ZERO me see some sugar,2
olivia,0,0,0,0,0,0,1,0,think,I think this be-3S money here,4
olivia,0,0,0,0,0,0,0,0,say,how much do-PAST you say,5
olivia,0,0,0,0,0,0,0,0,know,do you know how to work it,8
olivia,0,0,0,0,0,0,1,0,work,do you know how to work it,8
olivia,0,0,0,0,0,0,0,0,see,see,0
olivia,0,0,0,0,0,0,0,0,press,you press that,5
olivia,0,0,0,0,0,0,0,0,see,see,6
olivia,0,0,0,0,0,0,0,0,press,press that to get the money out,6
olivia,0,0,0,0,0,0,0,0,get,press that to get the money out,6
olivia,0,0,0,0,0,0,1,0,need,I need some change,8
olivia,0,0,0,0,0,0,0,0,keep,you keep this one,9
olivia,0,0,0,0,0,0,1,1,give,you give me change from the fifty,4
olivia,0,0,0,0,0,0,0,0,have,could I have a bag for my grocery-PL please,8
olivia,0,0,0,0,0,0,0,0,think,I think there~be some real bag-PL here,2
olivia,0,0,0,0,0,0,0,0,want,and I want something else,3
olivia,0,0,0,0,0,0,1,0,see,what~will we see now,1
olivia,0,0,0,0,0,0,1,0,have,I~will have some coffee,9
olivia,0,0,0,0,0,0,1,0,have,I~will have some coffee please,6
olivia,0,0,0,0,0,0,0,0,know,I do~not know,3
olivia,0,0,0,0,0,0,1,0,like,and I~genmod like some cookie-PL please,9
olivia,0,0,1,1,0,0,0,0,pretend,we can pretend they~be cookie-PL,7
olivia,0,0,0,0,0,0,0,0,know,I do~not know,6
olivia,0,0,0,0,0,0,1,0,have,do you have any egg-PL on this shelf,8
olivia,0,0,0,0,0,0,1,0,have,do you have any egg-PL,9
olivia,0,0,0,0,0,0,1,0,see,I see egg-PL somewhere,3
olivia,0,0,0,0,0,0,0,0,look,you look around and see,4
olivia,0,0,0,0,0,0,0,0,see,you look around and see,4
olivia,0,0,0,0,0,0,0,0,see,let~us see,9
olivia,0,0,0,0,0,0,0,0,look,let~us look down here,1
olivia,0,0,0,0,0,0,0,0,have,can I have these,5
olivia,0,0,0,0,0,0,1,0,like,I~genmod like some coffee,7
olivia,0,0,0,0,0,0,1,0,like,and I~genmod like some Oreo cookie-PL,2
olivia,0,0,0,0,0,0,1,0,have,do you have any Oreo cookie-PL,5
olivia,0,0,0,0,0,0,0,0,have,why do~not you have a look,4
olivia,0,0,0,0,0,0,0,0,see,and see if you have any Oreo cookie-PL,7
olivia,0,0,0,0,0,0,1,0,have,and see if you have any Oreo cookie-PL,7
olivia,0,1,1,1,0,0,0,0,think,I think I might see some,8
olivia,0,0,0,0,0,0,0,0,see,I think I might see some,8
olivia,0,1,1,1,0,0,0,0,think,I think I see some,5
olivia,0,0,0,0,0,0,0,0,see,I think I see some,5
olivia,0,0,0,0,0,0,1,0,have,I think you have some Oreo cookie-PL,3
olivia,0,0,0,0,0,0,0,0,look,you look,1
olivia,0,0,0,0,0,0,0,0,see,I see the Oreo cookie-PL,2
olivia,0,0,0,0,0,0,0,0,have,cause I have these,1
olivia,0,0,0,0,0,0,1,0,give,if I give you the money will you,6
olivia,0,0,0,0,0,0,1,0,give,if I give you the money can I have them,8
olivia,0,0,0,0,0,0,1,0,have,if I give you the money can I have them,8
olivia,0,0,0,0,0,0,0,0,have,can I have some,3
olivia,0,0,0,0,0,0,0,0,have,can I have the cookie-PL first,2
olivia,0,0,0,0,0,0,1,0,give,you hafta give me the cookie-PL,3
olivia,0,0,0,0,0,0,1,1,pay,can I pay you for the Oreo cookie-PL,2
olivia,0,0,0,0,0,0,0,0,think,now I think,6
olivia,0,0,0,0,0,0,1,0,wait,wait a minute,7
olivia,0,0,0,0,0,0,1,0,have,have a nice day,1
olivia,0,0,0,0,0,0,1,0,play,you could play kitchen,1
olivia,0,0,0,0,1,0,0,0,want,want~to play kitchen,1
olivia,0,1,0,1,0,0,0,0,want,want~to put-ZERO them back,4
olivia,0,0,0,0,0,0,1,0,put,want~to put-ZERO them back,4
olivia,0,0,0,0,0,0,0,0,see,see,3
olivia,0,0,0,0,0,0,1,0,have,then we have breakfast,5
olivia,0,1,0,0,1,0,0,0,like,I~genmod like to have breakfast,3
olivia,0,0,0,0,0,0,1,0,have,I~genmod like to have breakfast,3
olivia,0,0,0,0,0,0,1,0,have,can I have some breakfast,3
olivia,0,0,0,0,0,0,1,0,have,I~will be the person to have breakfast,6
olivia,0,0,0,0,0,0,0,0,have,could I have a cup of tea,7
olivia,0,1,0,0,1,0,0,0,want,you want to be the mommy,6
olivia,0,0,0,0,0,0,1,0,get,will you get me my breakfast,6
olivia,0,0,0,0,0,0,0,0,live,I~genmod live a cup of tea and a slice of toast please,5
olivia,1,1,1,1,0,0,0,0,know,do you know what we have here,4
olivia,0,0,0,0,0,0,1,0,have,do you know what we have here,4
olivia,0,0,0,0,0,0,1,0,have,we have small thing-PL,0
olivia,0,0,0,0,0,0,1,0,have,we have knife-PL,0
olivia,0,0,0,0,0,0,0,0,love,I~genmod I~genmod love a cup of tea,7
olivia,0,0,0,0,0,0,1,0,get,will-COND you get me a cup of tea,1
olivia,0,0,0,0,0,0,1,0,have,do you have it,2
olivia,0,0,0,0,0,0,1,0,have,could I have some more milk please,2
olivia,0,0,0,0,0,0,0,0,have,can I have the cup please,6
olivia,0,0,0,0,0,0,0,0,see,see,5
olivia,0,0,0,0,0,0,0,0,see,see,4
olivia,0,0,0,0,0,0,0,1,stir,could you stir this for me,5
olivia,0,0,0,0,0,0,0,0,put,put-ZERO okay,2
olivia,0,1,0,0,1,0,0,0,want,want~to drop,9
olivia,0,0,0,0,0,0,0,0,drop,want~to drop,9
olivia,0,1,0,0,1,0,0,0,want,want~to share it,1
olivia,0,0,0,0,0,0,1,0,share,want~to share it,1
olivia,0,0,0,0,0,0,1,0,spill,you near-dadj spill-PAST it,9
olivia,0,0,0,0,0,0,1,0,spill,spill-PAST it,1
olivia,0,0,0,0,0,0,1,0,spill,spill-PAST it,1
olivia,0,0,0,0,0,0,1,0,have,can I have some milk,6
olivia,0,1,0,0,0,0,1,0,let,let-ZERO me see if we can have sugar,5
olivia,0,0,0,0,0,0,0,0,see,let-ZERO me see if we can have sugar,5
olivia,0,0,0,0,0,0,1,0,have,let-ZERO me see if we can have sugar,5
olivia,0,0,0,0,0,0,0,0,remember,do you remember,6
olivia,0,0,0,0,0,0,1,1,buy,we buy-PAST sugar at the store,8
olivia,0,0,0,0,0,0,1,1,buy,we buy-PAST sugar at the store see,6
olivia,0,0,0,0,0,0,0,0,see,we buy-PAST sugar at the store see,6
olivia,0,0,0,0,0,0,0,0,pretend,pretend it~be only pretend,9
olivia,0,1,0,0,1,0,1,0,need,I need my spoon again to stir it,7
olivia,0,0,0,0,0,0,1,0,stir,I need my spoon again to stir it,7
olivia,0,0,0,0,0,0,0,1,go,I~be go-PRESP~to go into my bed,6
olivia,0,0,0,0,0,0,0,1,sleep,can I sleep in your bed,2
olivia,0,0,0,0,0,0,0,1,go,can I go on the sofa,2
olivia,0,0,0,0,0,0,0,0,try,I~will try,4
olivia,0,0,0,0,0,0,0,0,come,do-3S it come apart,7
olivia,0,0,0,0,0,0,1,0,tell,we~will tell you what,5
olivia,0,0,0,0,0,0,0,0,put,we put-ZERO these up,1
olivia,0,0,0,0,0,0,0,1,play,we~will play with the car,8
olivia,0,0,0,0,0,0,0,0,do,how do you do that,7
olivia,0,0,0,0,0,0,0,0,take,go-PRESP to take these out,5
olivia,0,0,0,0,0,0,0,0,take,and we can take,7
olivia,0,0,0,0,0,0,1,0,see,see these little light-PL,2
olivia,0,0,0,0,0,0,1,0,take,we~be go-PRESP to take these out too,3
olivia,0,0,0,0,0,0,1,0,show,I~will show you,1
olivia,0,0,0,0,0,0,0,0,want,I want,6
olivia,0,0,0,0,0,0,0,0,see,see this,0
olivia,0,0,0,0,0,0,0,0,come,that come-3S out if you turn the screw around in the middle,5
olivia,0,0,0,0,0,0,0,0,turn,that come-3S out if you turn the screw around in the middle,5
olivia,0,0,0,0,0,0,1,1,turn,you turn it around like this,8
olivia,0,0,0,0,0,0,0,0,see,do you see,0
olivia,0,0,0,0,0,0,0,0,come,it come-3S out,6
olivia,0,0,0,0,0,0,0,0,take,and we can take,9
olivia,0,0,0,0,0,0,0,0,take,we can take the wheel-PL out,8
olivia,0,0,0,0,0,0,0,0,try,you go-PRESP to try and take those out,8
olivia,0,0,0,0,0,0,0,0,take,you go-PRESP to try and take those out,8
olivia,0,0,0,0,0,0,1,1,turn,you turn it like that,2
olivia,0,1,1,1,0,0,0,0,know,do you know I can~not get it out,7
olivia,0,0,0,0,0,0,1,0,get,do you know I can~not get it out,7
olivia,0,0,0,0,0,0,1,0,get,I can~not get it out,6
olivia,0,0,0,0,0,0,0,0,take,take this apart,3
olivia,0,0,0,0,0,0,1,0,take,let~us take it all apart,1
olivia,0,0,0,0,0,0,0,0,take,take that one out,9
olivia,0,0,0,0,0,0,1,0,take,take it,4
olivia,0,0,0,0,0,0,0,0,take,you can take the wheel off,6
olivia,0,0,0,0,0,0,0,0,take,you can take this,9
olivia,0,0,0,0,0,0,0,0,come,come-3S off,2
olivia,0,0,1,0,0,0,0,0,know,I do~not know if it~be one that do-3S,4
olivia,0,0,0,0,0,0,0,0,do,I do~not know if it~be one that do-3S,4
olivia,0,0,0,0,0,0,1,0,take,take it all apart,6
olivia,0,1,0,1,0,0,0,0,think,I think that come-3S off,3
olivia,0,0,0,0,0,0,0,0,come,I think that come-3S off,3
olivia,0,0,0,0,0,0,0,0,see,see,0
olivia,0,0,0,0,0,0,1,0,press,press this part and turn it around Olivia,7
olivia,0,0,0,0,0,0,1,0,turn,press this part and turn it around Olivia,7
olivia,0,0,0,0,0,0,1,0,turn,turn it around,4
olivia,0,0,0,0,0,0,1,0,take,you take it out,4
olivia,0,0,0,0,0,0,1,0,turn,just turn it around,2
olivia,0,0,0,0,0,0,0,0,come,now it come-3S off,0
olivia,0,0,0,0,0,0,1,0,turn,turn it around again,1
olivia,0,0,0,0,0,0,0,0,take,we can take these out,4
olivia,0,0,0,0,0,0,0,0,try,go-PRESP to try and see if you can take them out,9
olivia,0,0,0,0,0,0,0,0,see,go-PRESP to try and see if you can take them out,9
olivia,0,0,0,0,0,0,1,0,take,go-PRESP to try and see if you can take them out,9
olivia,0,0,0,0,0,0,0,0,take,take this,8
olivia,0,0,0,0,0,0,1,0,put,we~will put-ZERO it together then,4
olivia,0,0,0,0,0,0,1,0,put,you good-CP put-ZERO it on,5
olivia,0,0,0,0,0,0,0,0,sit,that~be where they sit,2
olivia,0,0,0,0,0,0,1,0,screw,you hafta screw it in,9
olivia,0,0,0,0,0,0,1,0,turn,you~have gotta turn it around,9
olivia,0,0,0,0,0,0,0,0,keep,keep go-PRESP,8
olivia,0,0,0,0,0,0,0,0,keep,keep go-PRESP,9
olivia,0,0,0,0,0,0,1,0,hold,that screw hold-3S it in,5
olivia,0,0,0,0,0,0,0,1,put,so you~will hafta put-ZERO that one in to it,1
olivia,0,0,0,0,0,0,0,0,try,try that try that one,4
olivia,0,0,0,0,0,0,1,0,put,put-ZERO it in,9
olivia,0,0,0,0,0,0,0,0,think,I think it~will go,0
olivia,0,0,0,0,0,0,0,0,go,I think it~will go,0
olivia,0,0,0,0,0,0,1,0,turn,turn it,5
olivia,0,0,0,0,0,0,1,0,turn,turn it around,3
olivia,0,0,0,0,0,0,1,0,turn,turn it around,8
olivia,0,0,0,0,0,0,1,1,put,you can put-ZERO your man-PL in,2
olivia,0,0,0,0,0,0,0,0,put,put-ZERO the man-PL in Olivia,8
olivia,0,0,0,0,0,0,0,0,put,and we~will put-ZERO this in,0
olivia,0,0,0,0,0,0,0,0,drive,and we~will drive the car around,1
olivia,0,0,0,0,0,0,0,0,know,I do~not know,7
olivia,0,0,0,0,0,0,0,0,go,where~be that part go,2
olivia,0,1,1,1,0,0,0,0,think,I think we have-PAST a spare tire in the back,9
olivia,0,0,0,0,0,0,1,0,have,I think we have-PAST a spare tire in the back,9
olivia,0,0,0,0,0,0,1,1,put,put-ZERO the spare tire in the back,4
olivia,0,0,0,0,0,0,0,0,put,just put-ZERO this,0
olivia,0,0,0,0,0,0,1,0,put,you can just put-ZERO it in then,9
olivia,0,0,0,0,0,0,0,0,know,you know the girl that we meet-PAST outside,1
olivia,0,0,0,0,0,0,0,0,meet,you know the girl that we meet-PAST outside,1
olivia,0,0,0,0,0,0,0,1,come,the girl that drove with us come-PAST with us in the car,1
olivia,0,0,0,0,0,0,0,0,put,you put-ZERO that in,6
olivia,0,0,0,0,0,0,0,0,put,put-ZERO that in,0
olivia,0,0,0,0,0,0,1,0,hold,and that~will hold it down,0
olivia,0,0,0,0,0,0,0,0,see,you see,6
olivia,0,1,0,0,1,0,1,0,turn,you~have got_to turn it around to keep it,3
olivia,0,0,0,0,0,0,1,0,keep,you~have got_to turn it around to keep it,3
olivia,0,0,0,0,0,0,1,0,turn,turn it,0
olivia,0,0,0,0,0,0,0,0,see,see,3
olivia,0,0,0,0,0,0,0,0,see,see,1
olivia,0,0,0,0,0,0,1,0,want,just what you want-PAST,2
olivia,0,0,0,0,0,0,0,0,say,yeah she say-PAST,4
olivia,0,1,1,1,0,0,0,0,say,she say-PAST she want-PAST that for Christmas,9
olivia,0,0,0,0,0,0,0,1,want,she say-PAST she want-PAST that for Christmas,9
olivia,0,0,0,0,0,0,0,0,thrill,Olivia be-PRES you thrill-PAST,9
olivia,0,0,0,0,0,0,1,0,say,say thank_you,4
patricia,0,0,0,0,0,0,0,0,come,come sit,0
patricia,0,0,0,0,0,0,0,0,sit,come sit,0
patricia,0,0,0,0,0,0,0,0,come,come over here,3
patricia,0,1,0,0,1,0,0,0,want,do you want~to sit in the green chair,5
patricia,0,0,0,0,0,0,0,1,sit,do you want~to sit in the green chair,5
patricia,0,0,0,0,0,0,0,1,look,look at these green chair-PL,6
patricia,0,1,0,0,1,0,0,0,like,will-COND you like to do that,5
patricia,0,0,0,0,0,0,0,0,do,will-COND you like to do that,5
patricia,0,0,0,0,0,0,1,0,take,well why do~not you take it apart and see,5
patricia,0,0,0,0,0,0,0,0,see,well why do~not you take it apart and see,5
patricia,0,1,1,1,0,0,0,0,see,well see what come-3S apart have you ever see-PASTP that toy before,4
patricia,0,0,0,0,0,0,0,0,come,well see what come-3S apart have you ever see-PASTP that toy before,4
patricia,0,0,0,0,0,0,1,0,have,well see what come-3S apart have you ever see-PASTP that toy before,4
patricia,0,0,0,0,0,0,0,0,come,person-PL come out,2
patricia,0,0,0,0,0,0,0,0,come,what else come-3S out,4
patricia,0,0,0,0,0,0,0,0,know,do you know what that be-3S,8
patricia,0,0,0,0,0,0,0,0,think,I think this be-3S call-PASTP a wrench,7
patricia,0,0,0,0,0,0,0,0,wrench,I think this be-3S call-PASTP a wrench,7
patricia,0,0,0,0,0,0,0,0,wrench,the yellow wrench,0
patricia,0,0,0,0,0,0,0,0,know,I do~not know,9
patricia,0,1,1,1,0,0,0,0,see,let~us see what come-3S apart,1
patricia,0,0,0,0,0,0,0,0,come,let~us see what come-3S apart,1
patricia,0,0,0,0,0,0,1,0,screw,you probable-dadj can screw it,9
patricia,0,1,0,0,1,0,0,0,want,do you want~to take the screw and try screw-PRESP it,8
patricia,0,0,0,0,0,0,0,0,take,do you want~to take the screw and try screw-PRESP it,8
patricia,0,0,0,0,0,0,0,0,try,do you want~to take the screw and try screw-PRESP it,8
patricia,0,0,0,0,0,0,1,0,use,now use the screw,0
patricia,0,0,0,0,0,0,1,0,know,do you know how the screw work-PL,3
patricia,0,0,0,0,0,0,0,0,go,go ahead,5
patricia,0,0,0,0,0,0,0,0,work,how it work-3S,2
patricia,0,0,0,0,0,0,1,1,take,take it in your hand,1
patricia,0,0,0,0,0,0,1,0,put,and put-ZERO it in here okay,5
patricia,0,0,0,0,0,0,1,0,turn,now turn it,7
patricia,0,0,0,0,0,0,1,0,do,now do it again,7
patricia,0,1,0,0,1,0,1,0,want,here want me to show you,0
patricia,0,0,0,0,0,0,1,0,show,here want me to show you,0
patricia,0,0,0,0,0,0,1,1,put,put-ZERO it in here,5
patricia,0,0,0,0,0,0,0,0,see,and turn see,0
patricia,0,0,0,0,0,0,0,0,forget,I forget-PAST,1
patricia,0,1,0,1,0,0,0,0,want,you want~to put-ZERO the person-PL in,4
patricia,0,0,0,0,0,0,0,0,put,you want~to put-ZERO the person-PL in,4
patricia,0,0,0,0,0,0,0,1,go,oh they hafta go to the garage,0
patricia,0,0,0,0,0,0,0,1,do,what~be they go-PRESP~to do in the garage,0
patricia,0,0,0,0,0,0,0,1,put,okay be-PRES you go-PRESP~to put-ZERO everything away before they go,5
patricia,0,0,0,0,0,0,0,0,go,okay be-PRES you go-PRESP~to put-ZERO everything away before they go,5
patricia,0,0,0,0,0,0,1,0,make,why do~not you make this the garage,6
patricia,0,0,0,0,0,0,1,0,make,could you make that the garage,7
patricia,0,0,0,0,0,0,0,0,fix,why do~not we fix the car first,5
patricia,0,1,0,0,1,0,0,0,like,you like to bat,2
patricia,0,0,0,0,0,0,0,0,bat,you like to bat,2
patricia,0,0,0,0,0,0,0,0,look,oh look,6
patricia,0,0,0,0,0,0,0,0,take,you can take the wheel-PL off if you want,1
patricia,0,0,0,0,0,0,0,0,want,you can take the wheel-PL off if you want,1
patricia,0,0,0,0,0,0,1,0,show,should I show you how to do it,0
patricia,0,0,0,0,0,0,1,0,do,should I show you how to do it,0
patricia,0,0,0,0,0,0,0,0,hold,you hold this here,2
patricia,0,0,0,0,0,0,0,0,screw,and you screw the wheel,7
patricia,0,1,0,0,1,0,0,0,want,you want~to do it,0
patricia,0,0,0,0,0,0,1,0,do,you want~to do it,0
patricia,0,0,0,0,0,0,1,0,turn,turn it,8
patricia,0,0,0,0,0,0,0,0,see,see if you can get the tire off,4
patricia,0,0,0,0,0,0,0,0,get,see if you can get the tire off,4
patricia,0,0,0,0,0,0,1,1,turn,okay you can turn the can on the side,5
patricia,0,0,0,0,0,0,0,0,want,if you want if it~be ease-dn for you can move it,4
patricia,0,0,0,0,0,0,1,0,move,if you want if it~be ease-dn for you can move it,4
patricia,0,0,0,0,0,0,1,0,turn,turn it,8
patricia,0,0,0,0,0,0,1,0,turn,turn it this way,5
patricia,0,0,0,0,0,0,0,0,see,you see if you leave the trunk open you can see how much more you have_to take it off,4
patricia,0,0,0,0,0,0,0,0,leave,you see if you leave the trunk open you can see how much more you have_to take it off,4
patricia,1,1,1,1,0,0,0,0,see,you see if you leave the trunk open you can see how much more you have_to take it off,4
patricia,0,0,0,0,0,0,1,0,take,you see if you leave the trunk open you can see how much more you have_to take it off,4
patricia,0,0,0,0,0,0,0,0,see,see,5
patricia,0,0,0,0,0,0,1,0,know,you you know your nut-PL and bolt-3S at home,8
patricia,0,0,0,0,0,0,0,1,bolt,you you know your nut-PL and bolt-3S at home,8
patricia,0,1,0,0,0,0,1,0,let,here let-ZERO me take it off,0
patricia,0,0,0,0,0,0,1,0,take,here let-ZERO me take it off,0
patricia,1,1,1,1,0,0,1,0,show,I~will show you what it look-3S like,9
patricia,0,0,0,0,0,0,1,1,look,I~will show you what it look-3S like,9
patricia,0,0,0,0,0,0,1,0,keep,that~be what keep-3S this car together,3
patricia,0,0,0,0,0,0,0,0,do,you do,9
patricia,0,0,0,0,0,0,0,1,look,look at this one,9
patricia,0,0,0,0,0,0,0,0,see,see,4
patricia,0,0,0,0,0,0,0,0,try,you try this one,9
patricia,0,1,0,0,1,0,1,0,want,you want me to do this one too,7
patricia,0,0,0,0,0,0,0,0,do,you want me to do this one too,7
patricia,0,0,0,0,0,0,1,0,put,be-PRES we go-PRESP~to put-ZERO it back together,8
patricia,0,0,0,0,0,0,1,0,take,or be-PRES you just go-PRESP~to take it apart,8
patricia,0,0,0,0,0,0,1,0,know,you know what else,7
